Timestamp,Timestamp (s),CPU %,CPU Frequency,Virtual Memory %,Virtual Memory,Swap Memory %,Swap Memory,Disk Usage %,Disk Usage,Powertop Version,Kernel Version,System Name,CPU Stats,OS Stats,Power Usage,Unit,Baseline Power,Unit,Signatures Power,Signatures Unit,
2022-02-05 12:58:45.669476,1644065925.669476,4.1,0,50.8,1820270592,9.1,88084480,45.4,8806473728,v2.11-1-g7ef7f79 ran at Sat Feb  5 12:58:46 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,850,mW,0,,
2022-02-05 12:58:48.841377,1644065928.841377,3.3,0,50.8,1820569600,9.1,88084480,45.4,8806477824,v2.11-1-g7ef7f79 ran at Sat Feb  5 12:58:49 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,1.07,W,0,,
2022-02-05 12:58:52.009627,1644065932.009627,3.2,0,50.8,1819799552,9.1,88084480,45.4,8806477824,v2.11-1-g7ef7f79 ran at Sat Feb  5 12:58:53 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,993,mW,0,,
2022-02-05 12:58:55.178452,1644065935.178452,3.3,0,50.8,1819783168,9.1,88084480,45.4,8806477824,v2.11-1-g7ef7f79 ran at Sat Feb  5 12:58:56 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,936,mW,0,,
2022-02-05 12:58:58.346623,1644065938.346623,4.8,0,50.9,1821282304,9.1,88084480,45.4,8806477824,v2.11-1-g7ef7f79 ran at Sat Feb  5 12:58:59 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,2.37,W,0,,
2022-02-05 12:59:01.520421,1644065941.520421,9.0,0,50.9,1821233152,9.1,88084480,45.4,8806477824,v2.11-1-g7ef7f79 ran at Sat Feb  5 12:59:02 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,1.37,W,0,,
2022-02-05 12:59:04.699503,1644065944.699503,3.5,0,50.9,1821007872,9.1,88084480,45.4,8806477824,v2.11-1-g7ef7f79 ran at Sat Feb  5 12:59:05 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,973,mW,0,,
2022-02-05 12:59:07.870173,1644065947.870173,3.5,0,50.9,1820999680,9.1,88084480,45.4,8806477824,v2.11-1-g7ef7f79 ran at Sat Feb  5 12:59:08 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,866,mW,0,,
2022-02-05 12:59:11.041732,1644065951.041732,3.2,0,50.9,1820987392,9.1,88084480,45.4,8806477824,v2.11-1-g7ef7f79 ran at Sat Feb  5 12:59:12 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,1.31,W,0,,
2022-02-05 12:59:14.210675,1644065954.210675,3.3,0,50.9,1820938240,9.1,88084480,45.4,8806477824,v2.11-1-g7ef7f79 ran at Sat Feb  5 12:59:15 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,666,mW,0,,
2022-02-05 12:59:17.378721,1644065957.378721,3.2,0,50.8,1820225536,9.1,88084480,45.4,8806477824,v2.11-1-g7ef7f79 ran at Sat Feb  5 12:59:18 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,948,mW,0,,
2022-02-05 12:59:20.550908,1644065960.550908,4.7,0,50.9,1820979200,9.1,88084480,45.4,8806477824,v2.11-1-g7ef7f79 ran at Sat Feb  5 12:59:21 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,1.58,W,0,,
