Timestamp,Timestamp (s),CPU %,CPU Frequency,Virtual Memory %,Virtual Memory,Swap Memory %,Swap Memory,Disk Usage %,Disk Usage,Powertop Version,Kernel Version,System Name,CPU Stats,OS Stats,Power Usage,Unit,Baseline Power,Unit,Signatures Power,Signatures Unit,
2022-02-05 10:04:03.192041,1644055443.192041,4.5,0,51.1,1831002112,9.1,88084480,45.8,8888893440,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:04:04 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,1.12,W,0,,
2022-02-05 10:04:06.381810,1644055446.38181,3.3,0,51.1,1831002112,9.1,88084480,45.8,8888901632,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:04:07 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,746,mW,0,,
2022-02-05 10:04:09.555928,1644055449.555928,8.3,0,51.1,1830699008,9.1,88084480,45.8,8888901632,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:04:10 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,6.48,W,0,,
2022-02-05 10:04:12.745532,1644055452.745532,3.7,0,51.1,1831186432,9.1,88084480,45.8,8888901632,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:04:13 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,1.32,W,0,,
2022-02-05 10:04:15.923618,1644055455.923618,4.1,0,51.1,1831260160,9.1,88084480,45.8,8888901632,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:04:17 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,846,mW,0,,
2022-02-05 10:04:19.106094,1644055459.106094,5.2,0,51.1,1830879232,9.1,88084480,45.8,8888901632,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:04:20 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,933,mW,0,,
2022-02-05 10:04:22.344664,1644055462.344664,3.8,0,51.1,1831014400,9.1,88084480,45.8,8888905728,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:04:23 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,1.07,W,0,,
2022-02-05 10:04:25.521473,1644055465.521473,3.3,0,51.1,1830760448,9.1,88084480,45.8,8888905728,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:04:26 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,912,mW,0,,
2022-02-05 10:04:28.705984,1644055468.705984,3.5,0,51.1,1830920192,9.1,88084480,45.8,8888905728,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:04:29 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,734,mW,0,,
2022-02-05 10:04:31.890422,1644055471.890422,3.2,0,51.1,1830416384,9.1,88084480,45.8,8888905728,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:04:32 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,672,mW,0,,
2022-02-05 10:04:35.072658,1644055475.072658,3.5,0,51.1,1829863424,9.1,88084480,45.8,8888905728,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:04:36 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,802,mW,0,,
2022-02-05 10:04:38.251165,1644055478.251165,4.9,0,51.1,1830141952,9.1,88084480,45.8,8888905728,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:04:39 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,731,mW,0,,
2022-02-05 10:04:41.435961,1644055481.435961,3.3,0,51.1,1830154240,9.1,88084480,45.8,8888905728,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:04:42 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,906,mW,0,,
2022-02-05 10:04:44.613769,1644055484.613769,3.5,0,51.1,1830264832,9.1,88084480,45.8,8888913920,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:04:45 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,596,mW,0,,
2022-02-05 10:04:47.791682,1644055487.791682,3.6,0,51.1,1830322176,9.1,88084480,45.8,8888913920,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:04:48 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,1.38,W,0,,
2022-02-05 10:04:50.970332,1644055490.970332,3.5,0,51.1,1830436864,9.1,88084480,45.8,8888913920,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:04:52 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,806,mW,0,,
2022-02-05 10:04:54.147864,1644055494.147864,3.2,0,51.1,1830592512,9.1,88084480,45.8,8888913920,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:04:55 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,650,mW,0,,
2022-02-05 10:04:57.328255,1644055497.328255,4.6,0,51.1,1831157760,9.1,88084480,45.8,8888913920,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:04:58 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,1.30,W,0,,
2022-02-05 10:05:00.505327,1644055500.505327,3.2,0,51.1,1831309312,9.1,88084480,45.8,8888913920,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:05:01 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,613,mW,0,,
2022-02-05 10:05:03.692589,1644055503.692589,3.9,0,51.1,1831710720,9.1,88084480,45.8,8888918016,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:05:04 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,782,mW,0,,
2022-02-05 10:05:06.876386,1644055506.876386,3.3,0,51.1,1831104512,9.1,88084480,45.8,8888918016,v2.11-1-g7ef7f79 ran at Sat Feb  5 10:05:07 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,806,mW,0,,
