Timestamp,Timestamp (s),CPU %,CPU Frequency,Virtual Memory %,Virtual Memory,Swap Memory %,Swap Memory,Disk Usage %,Disk Usage,Powertop Version,Kernel Version,System Name,CPU Stats,OS Stats,Power Usage,Unit,Baseline Power,Unit,Signatures Power,Signatures Unit,
2022-02-09 10:10:30.403023,1644401430.403023,19.2,600.0,9.3,436244480,0.0,0,7.8,9354010624,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:10:32 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.38,W,0,,
2022-02-09 10:10:34.604510,1644401434.60451,17.4,600.0,9.3,435462144,0.0,0,7.8,9354010624,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:10:36 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.17,W,0,,
2022-02-09 10:10:39.654153,1644401439.654153,17.6,600.0,9.3,436129792,0.0,0,7.8,9354010624,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:10:42 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.25,W,0,,
2022-02-09 10:10:44.742815,1644401444.742815,17.1,600.0,9.3,436379648,0.0,0,7.8,9354010624,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:10:47 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.20,W,0,,
2022-02-09 10:10:49.769870,1644401449.76987,21.8,600.0,9.4,446050304,0.0,0,7.8,9354014720,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:10:52 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.35,W,0,,
2022-02-09 10:10:55.413862,1644401455.413862,19.0,600.0,9.4,446033920,0.0,0,7.8,9354018816,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:10:57 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,3.61,W,0,,
2022-02-09 10:11:00.563494,1644401460.563494,17.1,600.0,9.4,446418944,0.0,0,7.8,9354018816,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:11:02 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,955,mW,0,,
2022-02-09 10:11:05.584610,1644401465.58461,17.4,600.0,9.4,445718528,0.0,0,7.8,9354018816,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:11:07 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.21,W,0,,
2022-02-09 10:11:10.614446,1644401470.614446,24.1,600.0,9.4,445399040,0.0,0,7.8,9354018816,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:11:13 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.52,W,0,,
2022-02-09 10:11:15.711679,1644401475.711679,18.1,600.0,9.4,446779392,0.0,0,7.8,9354018816,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:11:18 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.38,W,0,,
