Timestamp,Timestamp (s),CPU %,CPU Frequency,Virtual Memory %,Virtual Memory,Swap Memory %,Swap Memory,Disk Usage %,Disk Usage,Powertop Version,Kernel Version,System Name,CPU Stats,OS Stats,Power Usage,Unit,Baseline Power,Unit,Signatures Power,Signatures Unit,
2022-02-09 10:24:01.590131,1644402241.590131,27.6,600.0,9.5,438386688,0.0,0,7.8,9354108928,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:24:04 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.25,W,0,,
2022-02-09 10:24:06.817848,1644402246.817848,17.6,600.0,9.4,438730752,0.0,0,7.8,9354108928,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:24:09 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,927,mW,0,,
2022-02-09 10:24:11.988510,1644402251.98851,18.4,600.0,9.4,439009280,0.0,0,7.8,9354108928,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:24:14 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,953,mW,0,,
2022-02-09 10:24:17.189714,1644402257.189714,22.2,600.0,9.5,443105280,0.0,0,7.8,9354108928,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:24:19 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.82,W,0,,
2022-02-09 10:24:22.415532,1644402262.415532,20.8,600.0,9.6,449294336,0.0,0,7.8,9354108928,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:24:24 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.19,W,0,,
2022-02-09 10:24:27.688346,1644402267.688346,18.8,600.0,9.5,447778816,0.0,0,7.8,9354113024,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:24:30 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.19,W,0,,
2022-02-09 10:24:32.849985,1644402272.849985,17.9,600.0,9.5,449138688,0.0,0,7.8,9354113024,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:24:35 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,627,mW,0,,
2022-02-09 10:24:38.043807,1644402278.043807,18.2,600.0,9.5,448737280,0.0,0,7.8,9354113024,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:24:40 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,737,mW,0,,
2022-02-09 10:24:43.270221,1644402283.270221,23.7,600.0,9.6,449441792,0.0,0,7.8,9354113024,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:24:46 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.36,W,0,,
2022-02-09 10:24:48.762308,1644402288.762308,18.5,600.0,9.5,448733184,0.0,0,7.8,9354113024,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:24:51 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.40,W,0,,
2022-02-09 10:24:53.936966,1644402293.936966,18.4,600.0,9.5,448991232,0.0,0,7.8,9354113024,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:24:56 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,912,mW,0,,
2022-02-09 10:24:59.133552,1644402299.133552,18.6,600.0,9.5,448761856,0.0,0,7.8,9354113024,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:25:01 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,944,mW,0,,
2022-02-09 10:25:04.323536,1644402304.323536,24.9,600.0,9.6,449007616,0.0,0,7.8,9354113024,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:25:06 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,881,mW,0,,
2022-02-09 10:25:09.572963,1644402309.572963,18.2,600.0,9.5,448786432,0.0,0,7.8,9354113024,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:25:12 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.34,W,0,,
2022-02-09 10:25:14.799852,1644402314.799852,18.1,600.0,9.5,448847872,0.0,0,7.8,9354113024,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:25:17 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.20,W,0,,
2022-02-09 10:25:19.976465,1644402319.976465,17.8,600.0,9.5,448393216,0.0,0,7.8,9354113024,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:25:22 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,846,mW,0,,
2022-02-09 10:25:25.141544,1644402325.141544,25.6,600.0,9.6,449785856,0.0,0,7.8,9354117120,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:25:27 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.12,W,0,,
2022-02-09 10:25:30.365095,1644402330.365095,18.5,600.0,9.6,450215936,0.0,0,7.8,9354117120,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:25:32 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.25,W,0,,
2022-02-09 10:25:35.597220,1644402335.59722,18.3,600.0,9.6,450220032,0.0,0,7.8,9354117120,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:25:38 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,878,mW,0,,
2022-02-09 10:25:40.799779,1644402340.799779,18.2,600.0,9.5,449818624,0.0,0,7.8,9354117120,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:25:43 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,866,mW,0,,
2022-02-09 10:25:45.989174,1644402345.989174,20.0,600.0,9.6,450060288,0.0,0,7.8,9354117120,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:25:49 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.46,W,0,,
2022-02-09 10:25:52.416605,1644402352.416605,19.1,600.0,9.6,449433600,0.0,0,7.8,9354117120,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:25:54 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.43,W,0,,
2022-02-09 10:25:57.680000,1644402357.68,18.0,600.0,9.5,448774144,0.0,0,7.8,9354117120,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:26:00 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.99,W,0,,
2022-02-09 10:26:02.899683,1644402362.899683,17.9,600.0,9.6,450338816,0.0,0,7.8,9354117120,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:26:05 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,790,mW,0,,
2022-02-09 10:26:08.064216,1644402368.064216,20.6,600.0,9.6,448770048,0.0,0,7.8,9354117120,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:26:10 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.12,W,0,,
2022-02-09 10:26:14.228621,1644402374.228621,18.4,600.0,9.6,449867776,0.0,0,7.8,9354117120,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:26:16 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.04,W,0,,
2022-02-09 10:26:19.398547,1644402379.398547,17.9,600.0,9.6,449638400,0.0,0,7.8,9354117120,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:26:21 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.40,W,0,,
