Timestamp,Timestamp (s),CPU %,CPU Frequency,Virtual Memory %,Virtual Memory,Swap Memory %,Swap Memory,Disk Usage %,Disk Usage,Powertop Version,Kernel Version,System Name,CPU Stats,OS Stats,Power Usage,Unit,Baseline Power,Unit,Signatures Power,Signatures Unit,
2022-02-04 17:20:22.186525,1643995222.186525,4.4,0,63.2,2285297664,1.3,12931072,45.7,8860549120,v2.11-1-g7ef7f79 ran at Fri Feb  4 17:20:23 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,871,mW,0,,
2022-02-04 17:20:25.361296,1643995225.361296,3.6,0,63.2,2285649920,1.3,12931072,45.7,8860549120,v2.11-1-g7ef7f79 ran at Fri Feb  4 17:20:26 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,1.06,W,0,,
2022-02-04 17:20:28.535160,1643995228.53516,3.5,0,63.2,2285260800,1.3,12931072,45.7,8860549120,v2.11-1-g7ef7f79 ran at Fri Feb  4 17:20:29 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,902,mW,0,,
2022-02-04 17:20:31.709898,1643995231.709898,3.3,0,63.2,2285346816,1.3,12931072,45.7,8860549120,v2.11-1-g7ef7f79 ran at Fri Feb  4 17:20:32 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,901,mW,0,,
2022-02-04 17:20:34.888977,1643995234.888977,3.3,0,63.2,2285363200,1.3,12931072,45.7,8860549120,v2.11-1-g7ef7f79 ran at Fri Feb  4 17:20:35 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,993,mW,0,,
2022-02-04 17:20:38.061042,1643995238.061042,4.6,0,63.2,2286080000,1.3,12931072,45.7,8860549120,v2.11-1-g7ef7f79 ran at Fri Feb  4 17:20:39 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,1.87,W,0,,
2022-02-04 17:20:41.234403,1643995241.234403,4.0,0,63.2,2285502464,1.3,12931072,45.7,8860549120,v2.11-1-g7ef7f79 ran at Fri Feb  4 17:20:42 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,2.46,W,0,,
2022-02-04 17:20:44.411533,1643995244.411533,7.5,0,63.2,2286227456,1.3,12931072,45.7,8860549120,v2.11-1-g7ef7f79 ran at Fri Feb  4 17:20:45 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,1.00,W,0,,
2022-02-04 17:20:47.590828,1643995247.590828,3.3,0,63.2,2285228032,1.3,12931072,45.7,8860549120,v2.11-1-g7ef7f79 ran at Fri Feb  4 17:20:48 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,1.11,W,0,,
2022-02-04 17:20:50.765895,1643995250.765895,4.0,0,63.7,2304376832,1.3,12931072,45.7,8860553216,v2.11-1-g7ef7f79 ran at Fri Feb  4 17:20:51 2022,Linux version 5.11.0-41-generic,Intel Corporation440BX Desktop Reference PlatformNone,2 AMD Ryzen 9 5900HS with Radeon Graphics,Ubuntu 20.04.3 LTS,0,,2.48,W,0,,
