Timestamp,Timestamp (s),CPU %,CPU Frequency,Virtual Memory %,Virtual Memory,Swap Memory %,Swap Memory,Disk Usage %,Disk Usage,Powertop Version,Kernel Version,System Name,CPU Stats,OS Stats,Power Usage,Unit,Baseline Power,Unit,Signatures Power,Signatures Unit,
2022-02-02 11:16:59.182171,1643800619.182171,15.1,600.0,7.1,255062016,0.0,0,7.7,9228709888,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:17:01 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,904,mW,0,,
2022-02-02 11:17:04.102157,1643800624.102157,11.9,600.0,7.1,255533056,0.0,0,7.7,9228709888,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:17:06 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,352,mW,0,,
2022-02-02 11:17:08.992880,1643800628.99288,11.8,600.0,7.1,255791104,0.0,0,7.7,9228709888,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:17:11 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,333,mW,0,,
2022-02-02 11:17:13.871870,1643800633.87187,11.9,600.0,7.1,255336448,0.0,0,7.7,9228709888,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:17:16 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,369,mW,0,,
2022-02-02 11:17:18.752902,1643800638.752902,11.7,600.0,7.1,255750144,0.0,0,7.7,9228713984,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:17:21 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,323,mW,0,,
2022-02-02 11:17:23.633292,1643800643.633292,11.8,600.0,7.1,254644224,0.0,0,7.7,9228713984,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:17:25 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,319,mW,0,,
2022-02-02 11:17:28.521324,1643800648.521324,11.7,600.0,7.1,254713856,0.0,0,7.7,9228713984,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:17:30 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,331,mW,0,,
2022-02-02 11:17:33.427733,1643800653.427733,12.3,600.0,7.1,255098880,0.0,0,7.7,9228713984,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:17:35 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,414,mW,0,,
2022-02-02 11:17:38.346639,1643800658.346639,11.8,600.0,7.1,255918080,0.0,0,7.7,9228750848,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:17:40 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,399,mW,0,,
2022-02-02 11:17:43.266762,1643800663.266762,11.5,600.0,7.1,254914560,0.0,0,7.7,9228750848,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:17:45 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,363,mW,0,,
2022-02-02 11:17:48.169580,1643800668.16958,12.0,600.0,7.1,254570496,0.0,0,7.7,9228750848,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:17:50 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,336,mW,0,,
2022-02-02 11:17:53.051180,1643800673.05118,11.7,600.0,7.1,255868928,0.0,0,7.7,9228750848,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:17:55 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,358,mW,0,,
2022-02-02 11:17:57.930512,1643800677.930512,12.0,600.0,7.1,255627264,0.0,0,7.7,9228750848,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:18:00 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,630,mW,0,,
2022-02-02 11:18:02.799537,1643800682.799537,12.0,600.0,7.1,255746048,0.0,0,7.7,9228750848,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:18:05 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,350,mW,0,,
2022-02-02 11:18:07.693998,1643800687.693998,11.9,600.0,7.1,255029248,0.0,0,7.7,9228750848,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:18:10 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,303,mW,0,,
2022-02-02 11:18:12.584768,1643800692.584768,11.7,600.0,7.1,254726144,0.0,0,7.7,9228754944,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:18:14 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,341,mW,0,,
2022-02-02 11:18:17.465411,1643800697.465411,11.9,600.0,7.1,254976000,0.0,0,7.7,9228754944,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:18:19 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,434,mW,0,,
2022-02-02 11:18:22.376549,1643800702.376549,11.7,600.0,7.1,254828544,0.0,0,7.7,9228754944,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:18:24 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,382,mW,0,,
2022-02-02 11:18:27.276257,1643800707.276257,11.9,600.0,7.1,255623168,0.0,0,7.7,9228754944,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:18:29 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,363,mW,0,,
2022-02-02 11:18:32.162431,1643800712.162431,11.9,600.0,7.1,254918656,0.0,0,7.7,9228754944,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:18:34 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,354,mW,0,,
2022-02-02 11:18:37.059943,1643800717.059943,12.2,600.0,7.1,254840832,0.0,0,7.7,9228754944,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:18:39 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.44,W,0,,
2022-02-02 11:18:41.981823,1643800721.981823,11.6,600.0,7.1,255758336,0.0,0,7.7,9228754944,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:18:44 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,379,mW,0,,
2022-02-02 11:18:46.890182,1643800726.890182,11.9,600.0,7.1,254730240,0.0,0,7.7,9228754944,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:18:49 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,338,mW,0,,
2022-02-02 11:18:51.773024,1643800731.773024,11.7,600.0,7.1,255332352,0.0,0,7.7,9228754944,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:18:54 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,368,mW,0,,
2022-02-02 11:18:56.660766,1643800736.660766,11.8,600.0,7.1,255672320,0.0,0,7.7,9228754944,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:18:58 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,359,mW,0,,
2022-02-02 11:19:01.535485,1643800741.535485,11.8,600.0,7.1,254726144,0.0,0,7.7,9228754944,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:19:03 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,335,mW,0,,
2022-02-02 11:19:06.440851,1643800746.440851,11.7,600.0,7.1,254595072,0.0,0,7.7,9228754944,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:19:08 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,323,mW,0,,
2022-02-02 11:19:11.333410,1643800751.33341,11.9,600.0,7.1,254468096,0.0,0,7.7,9228759040,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:19:13 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,428,mW,0,,
2022-02-02 11:19:16.210226,1643800756.210226,12.1,600.0,7.1,254406656,0.0,0,7.7,9228759040,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:19:18 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,342,mW,0,,
2022-02-02 11:19:21.096649,1643800761.096649,11.6,600.0,7.1,255844352,0.0,0,7.7,9228759040,v2.11-1-g7ef7f79 ran at Wed Feb  2 11:19:23 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,370,mW,0,,
