Timestamp,Timestamp (s),CPU %,CPU Frequency,Virtual Memory %,Virtual Memory,Swap Memory %,Swap Memory,Disk Usage %,Disk Usage,Powertop Version,Kernel Version,System Name,CPU Stats,OS Stats,Power Usage,Unit,Baseline Power,Unit,Signatures Power,Signatures Unit,
2022-02-09 10:57:20.586139,1644404240.586139,28.0,600.0,9.4,443744256,0.0,0,7.8,9354366976,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:57:23 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.25,W,0,,
2022-02-09 10:57:25.799262,1644404245.799262,18.2,600.0,9.4,442433536,0.0,0,7.8,9354366976,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:57:28 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,933,mW,0,,
2022-02-09 10:57:31.030005,1644404251.030005,18.2,600.0,9.4,443183104,0.0,0,7.8,9354366976,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:57:33 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.03,W,0,,
2022-02-09 10:57:36.217912,1644404256.217912,22.4,600.0,9.4,448876544,0.0,0,7.8,9354366976,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:57:38 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.00,W,0,,
2022-02-09 10:57:41.382120,1644404261.38212,20.5,600.0,9.5,454144000,0.0,0,7.8,9354366976,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:57:44 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.48,W,0,,
2022-02-09 10:57:46.784688,1644404266.784688,18.8,600.0,9.5,454262784,0.0,0,7.8,9354366976,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:57:49 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.23,W,0,,
2022-02-09 10:57:51.956892,1644404271.956892,17.9,600.0,9.5,455294976,0.0,0,7.8,9354366976,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:57:54 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,851,mW,0,,
2022-02-09 10:57:57.134108,1644404277.134108,17.9,600.0,9.5,453406720,0.0,0,7.8,9354366976,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:57:59 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.00,W,0,,
2022-02-09 10:58:02.319457,1644404282.319457,25.3,600.0,9.5,454135808,0.0,0,7.8,9354371072,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:58:04 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.41,W,0,,
2022-02-09 10:58:07.575232,1644404287.575232,19.4,600.0,9.5,454303744,0.0,0,7.8,9354371072,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:58:10 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.16,W,0,,
2022-02-09 10:58:12.842905,1644404292.842905,17.8,600.0,9.5,454365184,0.0,0,7.8,9354371072,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:58:15 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,975,mW,0,,
