Timestamp,Timestamp (s),CPU %,CPU Frequency,Virtual Memory %,Virtual Memory,Swap Memory %,Swap Memory,Disk Usage %,Disk Usage,Powertop Version,Kernel Version,System Name,CPU Stats,OS Stats,Power Usage,Unit,Baseline Power,Unit,Signatures Power,Signatures Unit,
2022-02-09 10:42:24.454548,1644403344.454548,27.3,600.0,9.4,438161408,0.0,0,7.8,9354235904,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:42:26 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.07,W,0,,
2022-02-09 10:42:29.492342,1644403349.492342,17.5,600.0,9.4,437723136,0.0,0,7.8,9354235904,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:42:31 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.84,W,0,,
2022-02-09 10:42:34.541650,1644403354.54165,17.6,600.0,9.4,439181312,0.0,0,7.8,9354235904,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:42:36 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.60,W,0,,
2022-02-09 10:42:39.605202,1644403359.605202,19.6,600.0,9.5,447258624,0.0,0,7.8,9354235904,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:42:42 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.51,W,0,,
2022-02-09 10:42:44.744425,1644403364.744425,21.3,600.0,9.5,447905792,0.0,0,7.8,9354235904,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:42:47 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.74,W,0,,
2022-02-09 10:42:49.931009,1644403369.931009,18.1,600.0,9.5,447836160,0.0,0,7.8,9354235904,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:42:52 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.70,W,0,,
2022-02-09 10:42:55.015146,1644403375.015146,17.9,600.0,9.5,448770048,0.0,0,7.8,9354235904,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:42:57 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.39,W,0,,
2022-02-09 10:43:00.033067,1644403380.033067,17.3,600.0,9.5,449617920,0.0,0,7.8,9354240000,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:43:02 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.65,W,0,,
2022-02-09 10:43:05.061677,1644403385.061677,23.8,600.0,9.5,448950272,0.0,0,7.8,9354240000,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:43:07 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.88,W,0,,
2022-02-09 10:43:10.092737,1644403390.092737,17.8,600.0,9.5,449417216,0.0,0,7.8,9354240000,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:43:12 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.00,W,0,,
2022-02-09 10:43:15.200800,1644403395.2008,17.5,600.0,9.5,449241088,0.0,0,7.8,9354240000,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:43:17 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.53,W,0,,
2022-02-09 10:43:20.220285,1644403400.220285,17.1,600.0,9.5,449232896,0.0,0,7.8,9354240000,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:43:22 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.68,W,0,,
2022-02-09 10:43:25.238819,1644403405.238819,19.5,600.0,9.5,449069056,0.0,0,7.8,9354240000,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:43:27 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.45,W,0,,
2022-02-09 10:43:31.210632,1644403411.210632,17.8,600.0,9.5,449777664,0.0,0,7.8,9354240000,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:43:33 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.81,W,0,,
2022-02-09 10:43:36.283138,1644403416.283138,17.4,600.0,9.5,448229376,0.0,0,7.8,9354240000,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:43:38 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.28,W,0,,
2022-02-09 10:43:41.381745,1644403421.381745,17.2,600.0,9.5,448512000,0.0,0,7.8,9354240000,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:43:43 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.67,W,0,,
2022-02-09 10:43:46.396910,1644403426.39691,18.8,600.0,9.5,448798720,0.0,0,7.8,9354240000,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:43:48 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.95,W,0,,
2022-02-09 10:43:52.625207,1644403432.625207,18.3,600.0,9.5,449363968,0.0,0,7.8,9354240000,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:43:55 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.16,W,0,,
2022-02-09 10:43:57.681484,1644403437.681484,17.9,600.0,9.5,448942080,0.0,0,7.8,9354240000,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:44:00 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.90,W,0,,
2022-02-09 10:44:02.758390,1644403442.75839,17.0,600.0,9.5,449146880,0.0,0,7.8,9354244096,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:44:05 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.45,W,0,,
2022-02-09 10:44:07.828195,1644403447.828195,19.6,600.0,9.5,449642496,0.0,0,7.8,9354244096,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:44:10 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.41,W,0,,
2022-02-09 10:44:12.912242,1644403452.912242,22.1,600.0,9.5,449761280,0.0,0,7.8,9354244096,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:44:15 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.58,W,0,,
2022-02-09 10:44:18.143934,1644403458.143934,17.6,600.0,9.5,450637824,0.0,0,7.8,9354244096,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:44:20 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.01,W,0,,
2022-02-09 10:44:23.194158,1644403463.194158,17.7,600.0,9.5,449146880,0.0,0,7.8,9354244096,v2.11-1-g7ef7f79 ran at Wed Feb  9 10:44:25 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.78,W,0,,
